"title","url","stars","name","reviewUrl","text"
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","5",,,
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","5",,,"Good"
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","5",,,
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","5",,,
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","5",,,
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","4",,,"مكان ظخم اسعار منافسه"
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","5",,,
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","5",,,"Good"
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","5",,,
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","4",,,
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","4",,,"Great place to watch movie,"
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","5",,,"🔥"
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","4",,,
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","4",,,
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","5",,,
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","4",,,
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","5",,,"طاقم العمل رائع تنوع ف الافلام فقط التطبيق يحتاج الى اضافة خيارات اكثير"
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","3",,,
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","3",,,"23 136020
All is good but, given contact never receive calls___🥲
How can we contact......"
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","5",,,"المكان رائع"
"Cinépolis Cinemas - Oman Avenues Mall سينما سينابولس - مسقط أفينيوز مول","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oman%20Avenues%20Mall%20%D8%B3%D9%8A%D9%86%D9%85%D8%A7%20%D8%B3%D9%8A%D9%86%D8%A7%D8%A8%D9%88%D9%84%D8%B3%20-%20%D9%85%D8%B3%D9%82%D8%B7%20%D8%A3%D9%81%D9%8A%D9%86%D9%8A%D9%88%D8%B2%20%D9%85%D9%88%D9%84&query_place_id=ChIJJQi8_2X_kT4R_wLK-5zn2ss","5",,,
"Cinépolis Cinemas - Oman Avenues Mall سينما سينابولس - مسقط أفينيوز مول","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oman%20Avenues%20Mall%20%D8%B3%D9%8A%D9%86%D9%85%D8%A7%20%D8%B3%D9%8A%D9%86%D8%A7%D8%A8%D9%88%D9%84%D8%B3%20-%20%D9%85%D8%B3%D9%82%D8%B7%20%D8%A3%D9%81%D9%8A%D9%86%D9%8A%D9%88%D8%B2%20%D9%85%D9%88%D9%84&query_place_id=ChIJJQi8_2X_kT4R_wLK-5zn2ss","5",,,
"Cinépolis Cinemas - Oman Avenues Mall سينما سينابولس - مسقط أفينيوز مول","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oman%20Avenues%20Mall%20%D8%B3%D9%8A%D9%86%D9%85%D8%A7%20%D8%B3%D9%8A%D9%86%D8%A7%D8%A8%D9%88%D9%84%D8%B3%20-%20%D9%85%D8%B3%D9%82%D8%B7%20%D8%A3%D9%81%D9%8A%D9%86%D9%8A%D9%88%D8%B2%20%D9%85%D9%88%D9%84&query_place_id=ChIJJQi8_2X_kT4R_wLK-5zn2ss","5",,,
"Cinépolis Cinemas - Oman Avenues Mall سينما سينابولس - مسقط أفينيوز مول","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oman%20Avenues%20Mall%20%D8%B3%D9%8A%D9%86%D9%85%D8%A7%20%D8%B3%D9%8A%D9%86%D8%A7%D8%A8%D9%88%D9%84%D8%B3%20-%20%D9%85%D8%B3%D9%82%D8%B7%20%D8%A3%D9%81%D9%8A%D9%86%D9%8A%D9%88%D8%B2%20%D9%85%D9%88%D9%84&query_place_id=ChIJJQi8_2X_kT4R_wLK-5zn2ss","4",,,"Seats Amazing, Children play area is appreciating,  guidance to proper Screen NO"
"Cinépolis Cinemas - Oman Avenues Mall سينما سينابولس - مسقط أفينيوز مول","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oman%20Avenues%20Mall%20%D8%B3%D9%8A%D9%86%D9%85%D8%A7%20%D8%B3%D9%8A%D9%86%D8%A7%D8%A8%D9%88%D9%84%D8%B3%20-%20%D9%85%D8%B3%D9%82%D8%B7%20%D8%A3%D9%81%D9%8A%D9%86%D9%8A%D9%88%D8%B2%20%D9%85%D9%88%D9%84&query_place_id=ChIJJQi8_2X_kT4R_wLK-5zn2ss","5",,,"One of the best movie halls in Oman, everything about it is world class, ticket rates are also affordable"
"Cinépolis Cinemas - Oman Avenues Mall سينما سينابولس - مسقط أفينيوز مول","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oman%20Avenues%20Mall%20%D8%B3%D9%8A%D9%86%D9%85%D8%A7%20%D8%B3%D9%8A%D9%86%D8%A7%D8%A8%D9%88%D9%84%D8%B3%20-%20%D9%85%D8%B3%D9%82%D8%B7%20%D8%A3%D9%81%D9%8A%D9%86%D9%8A%D9%88%D8%B2%20%D9%85%D9%88%D9%84&query_place_id=ChIJJQi8_2X_kT4R_wLK-5zn2ss","5",,,
"Cinépolis Cinemas - Oman Avenues Mall سينما سينابولس - مسقط أفينيوز مول","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oman%20Avenues%20Mall%20%D8%B3%D9%8A%D9%86%D9%85%D8%A7%20%D8%B3%D9%8A%D9%86%D8%A7%D8%A8%D9%88%D9%84%D8%B3%20-%20%D9%85%D8%B3%D9%82%D8%B7%20%D8%A3%D9%81%D9%8A%D9%86%D9%8A%D9%88%D8%B2%20%D9%85%D9%88%D9%84&query_place_id=ChIJJQi8_2X_kT4R_wLK-5zn2ss","4",,,
"Cinépolis Cinemas - Oman Avenues Mall سينما سينابولس - مسقط أفينيوز مول","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oman%20Avenues%20Mall%20%D8%B3%D9%8A%D9%86%D9%85%D8%A7%20%D8%B3%D9%8A%D9%86%D8%A7%D8%A8%D9%88%D9%84%D8%B3%20-%20%D9%85%D8%B3%D9%82%D8%B7%20%D8%A3%D9%81%D9%8A%D9%86%D9%8A%D9%88%D8%B2%20%D9%85%D9%88%D9%84&query_place_id=ChIJJQi8_2X_kT4R_wLK-5zn2ss","1",,,"Air condition👎🏻"
"Cinépolis Cinemas - Oman Avenues Mall سينما سينابولس - مسقط أفينيوز مول","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oman%20Avenues%20Mall%20%D8%B3%D9%8A%D9%86%D9%85%D8%A7%20%D8%B3%D9%8A%D9%86%D8%A7%D8%A8%D9%88%D9%84%D8%B3%20-%20%D9%85%D8%B3%D9%82%D8%B7%20%D8%A3%D9%81%D9%8A%D9%86%D9%8A%D9%88%D8%B2%20%D9%85%D9%88%D9%84&query_place_id=ChIJJQi8_2X_kT4R_wLK-5zn2ss","5",,,
"Cinépolis Cinemas - Oman Avenues Mall سينما سينابولس - مسقط أفينيوز مول","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oman%20Avenues%20Mall%20%D8%B3%D9%8A%D9%86%D9%85%D8%A7%20%D8%B3%D9%8A%D9%86%D8%A7%D8%A8%D9%88%D9%84%D8%B3%20-%20%D9%85%D8%B3%D9%82%D8%B7%20%D8%A3%D9%81%D9%8A%D9%86%D9%8A%D9%88%D8%B2%20%D9%85%D9%88%D9%84&query_place_id=ChIJJQi8_2X_kT4R_wLK-5zn2ss","4",,,
"Cinépolis Cinemas - Oman Avenues Mall سينما سينابولس - مسقط أفينيوز مول","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oman%20Avenues%20Mall%20%D8%B3%D9%8A%D9%86%D9%85%D8%A7%20%D8%B3%D9%8A%D9%86%D8%A7%D8%A8%D9%88%D9%84%D8%B3%20-%20%D9%85%D8%B3%D9%82%D8%B7%20%D8%A3%D9%81%D9%8A%D9%86%D9%8A%D9%88%D8%B2%20%D9%85%D9%88%D9%84&query_place_id=ChIJJQi8_2X_kT4R_wLK-5zn2ss","4",,,"My all time favorite cinema, they run nice offers & promotions. Sound quality is impressive. Great staff."
"Cinépolis Cinemas - Oman Avenues Mall سينما سينابولس - مسقط أفينيوز مول","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oman%20Avenues%20Mall%20%D8%B3%D9%8A%D9%86%D9%85%D8%A7%20%D8%B3%D9%8A%D9%86%D8%A7%D8%A8%D9%88%D9%84%D8%B3%20-%20%D9%85%D8%B3%D9%82%D8%B7%20%D8%A3%D9%81%D9%8A%D9%86%D9%8A%D9%88%D8%B2%20%D9%85%D9%88%D9%84&query_place_id=ChIJJQi8_2X_kT4R_wLK-5zn2ss","5",,,
"Cinépolis Cinemas - Oman Avenues Mall سينما سينابولس - مسقط أفينيوز مول","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oman%20Avenues%20Mall%20%D8%B3%D9%8A%D9%86%D9%85%D8%A7%20%D8%B3%D9%8A%D9%86%D8%A7%D8%A8%D9%88%D9%84%D8%B3%20-%20%D9%85%D8%B3%D9%82%D8%B7%20%D8%A3%D9%81%D9%8A%D9%86%D9%8A%D9%88%D8%B2%20%D9%85%D9%88%D9%84&query_place_id=ChIJJQi8_2X_kT4R_wLK-5zn2ss","5",,,"Good popcorn.. And good offers for movie tickets"
"Cinépolis Cinemas - Oman Avenues Mall سينما سينابولس - مسقط أفينيوز مول","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oman%20Avenues%20Mall%20%D8%B3%D9%8A%D9%86%D9%85%D8%A7%20%D8%B3%D9%8A%D9%86%D8%A7%D8%A8%D9%88%D9%84%D8%B3%20-%20%D9%85%D8%B3%D9%82%D8%B7%20%D8%A3%D9%81%D9%8A%D9%86%D9%8A%D9%88%D8%B2%20%D9%85%D9%88%D9%84&query_place_id=ChIJJQi8_2X_kT4R_wLK-5zn2ss","5",,,
"Cinépolis Cinemas - Oman Avenues Mall سينما سينابولس - مسقط أفينيوز مول","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oman%20Avenues%20Mall%20%D8%B3%D9%8A%D9%86%D9%85%D8%A7%20%D8%B3%D9%8A%D9%86%D8%A7%D8%A8%D9%88%D9%84%D8%B3%20-%20%D9%85%D8%B3%D9%82%D8%B7%20%D8%A3%D9%81%D9%8A%D9%86%D9%8A%D9%88%D8%B2%20%D9%85%D9%88%D9%84&query_place_id=ChIJJQi8_2X_kT4R_wLK-5zn2ss","4",,,
"Cinépolis Cinemas - Oman Avenues Mall سينما سينابولس - مسقط أفينيوز مول","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oman%20Avenues%20Mall%20%D8%B3%D9%8A%D9%86%D9%85%D8%A7%20%D8%B3%D9%8A%D9%86%D8%A7%D8%A8%D9%88%D9%84%D8%B3%20-%20%D9%85%D8%B3%D9%82%D8%B7%20%D8%A3%D9%81%D9%8A%D9%86%D9%8A%D9%88%D8%B2%20%D9%85%D9%88%D9%84&query_place_id=ChIJJQi8_2X_kT4R_wLK-5zn2ss","5",,,"Good movie theatre but expensive"
"Cinépolis Cinemas - Oman Avenues Mall سينما سينابولس - مسقط أفينيوز مول","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oman%20Avenues%20Mall%20%D8%B3%D9%8A%D9%86%D9%85%D8%A7%20%D8%B3%D9%8A%D9%86%D8%A7%D8%A8%D9%88%D9%84%D8%B3%20-%20%D9%85%D8%B3%D9%82%D8%B7%20%D8%A3%D9%81%D9%8A%D9%86%D9%8A%D9%88%D8%B2%20%D9%85%D9%88%D9%84&query_place_id=ChIJJQi8_2X_kT4R_wLK-5zn2ss","1",,,"Dear

I would like to raise a formal complaint regarding my recent experience at Cinepolis, Oman Avenues Mall.

Yesterday, I visited your theatre to watch a Malayalam movie Aadu 3
Screen 2 , but unfortunately, it turned out to be one of the worst experiences I have ever had in a cinema. The audio quality was extremely poor — the sound was almost inaudible throughout the movie. Neither the background music nor the dialogues could be clearly heard, which completely ruined the entire movie experience.

As a cinema lover, this was very disappointing. It is not just about the money I spent, but also about losing the opportunity to properly enjoy a film I was looking forward to. I also noticed that several other customers had raised complaints at the theatre itself, yet no effective action was taken to resolve the issue.

I work hard to earn my money, and I expect a basic level of quality and service when I pay for a movie ticket. Unfortunately, that expectation was not met.

I kindly request you to take this matter seriously, investigate the issue, and ensure such incidents do not happen again. I would also appreciate appropriate compensation or resolution for this inconvenience.

Thank you for your attention to this matter."
"Cinépolis Cinemas - Oman Avenues Mall سينما سينابولس - مسقط أفينيوز مول","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oman%20Avenues%20Mall%20%D8%B3%D9%8A%D9%86%D9%85%D8%A7%20%D8%B3%D9%8A%D9%86%D8%A7%D8%A8%D9%88%D9%84%D8%B3%20-%20%D9%85%D8%B3%D9%82%D8%B7%20%D8%A3%D9%81%D9%8A%D9%86%D9%8A%D9%88%D8%B2%20%D9%85%D9%88%D9%84&query_place_id=ChIJJQi8_2X_kT4R_wLK-5zn2ss","1",,,"Extremely disappointed with Cinépolis Cinemas. Yesterday during the **ICC Men's T20 World Cup final between India national cricket team and New Zealand national cricket team, the cinema suddenly stopped the screen immediately after the match ended. Because of this, we were unable to watch the trophy presentation, which is the most important and emotional moment for cricket fans.

People came to the theater to enjoy the full final experience, but stopping the broadcast at that critical moment completely ruined it. This shows a total lack of consideration for customers and cricket fans. Very, very poor management and extremely bad service.

I will not recommend this cinema for live sports screenings. 👎😡"
"Cinépolis Cinemas - Oman Avenues Mall سينما سينابولس - مسقط أفينيوز مول","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oman%20Avenues%20Mall%20%D8%B3%D9%8A%D9%86%D9%85%D8%A7%20%D8%B3%D9%8A%D9%86%D8%A7%D8%A8%D9%88%D9%84%D8%B3%20-%20%D9%85%D8%B3%D9%82%D8%B7%20%D8%A3%D9%81%D9%8A%D9%86%D9%8A%D9%88%D8%B2%20%D9%85%D9%88%D9%84&query_place_id=ChIJJQi8_2X_kT4R_wLK-5zn2ss","1",,,"Yesterday I watched the India vs New Zealand T20 World Cup Final at Cinépolis Oman. The match was fantastic and India won the title, which was a proud and emotional moment for all Indian fans. The most important part of such a historic match is the award ceremony and trophy presentation.

Unfortunately, the theatre stopped the live streaming immediately after the match ended. Because of this, we missed the winning celebrations and the award ceremony on the big screen. This was extremely disappointing. Many of us came to the theatre specifically to experience the full final, including the presentation ceremony.

Stopping the broadcast at that moment shows very poor management and lack of understanding of what fans expect. This was a very bad decision and completely ruined the final moment of the experience. Very, very disappointing. 👎"
"Cinépolis Cinemas - Oman Avenues Mall سينما سينابولس - مسقط أفينيوز مول","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oman%20Avenues%20Mall%20%D8%B3%D9%8A%D9%86%D9%85%D8%A7%20%D8%B3%D9%8A%D9%86%D8%A7%D8%A8%D9%88%D9%84%D8%B3%20-%20%D9%85%D8%B3%D9%82%D8%B7%20%D8%A3%D9%81%D9%8A%D9%86%D9%8A%D9%88%D8%B2%20%D9%85%D9%88%D9%84&query_place_id=ChIJJQi8_2X_kT4R_wLK-5zn2ss","5",,,
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","3",,,
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","5",,,
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","5",,,"Very very very good person👏🏽👏🏽👏🏽👏🏽👏🏽"
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","2",,,"شوف الفلم في بيتك افضل
اصوات السينما جدا سيئة ولا كأنه سينما كأنها سماعة منزلية مافي اجواء سينما
وكذلك تعامل الموظفين سيئ
في حال أخطأ في نوع من الاكل يخليك تدفع سعر جديد يحاول يطلع منك مبلغ بأي طريقه"
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","1",,,"لايوجد تجاوب في الرد على المكالمات
أسعار الاكل مبالغ فيه"
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","2",,,"I watched 3 movies from cinepolis, Oasis mall. The resolution size of the movie is not fit with theatre screen. I cant see movie in the full resolution. Whether the upper part is not fit or lower part of the screen is not fit with the screen. Very disappointing about this experience."
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","5",,,
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","5",,,
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","5",,,
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","5",,,"من تجربتي في سينما سينيبوليس الواحه مول صلاله  كمعامله من قبل موظفي السينما ومن خدمات ومكان ونظافه وخدمات بصراحه روعه وبالتوفيق للجميع"
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","5",,,"The sales associate was truly exceptional! Their friendly attitude and quick service made my experience so much smoother and more enjoyable. Always ready to assist with professionalism and a smile! 👏🏼"
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","5",,,
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","4",,,
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","5",,,"The service was excellent.  Mr. Jayant was very friendly customer focused and he enquired and ensured that I'm bot allergic to peanut when I ordered M&M chocolate."
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","5",,,"The customer service was excellent"
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","5",,,
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","5",,,
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","1",,,"حصلت لاكثر من مره في فرعي صلالة، يتم حجب المقاعد التي عليها طلب على انها محجوزه - مقاعد Recliner &  Deluxe - حتى لا يتم الاستفادة من الخصومات المتاحه اون لاين، ولكن عند طلب الحجز من الفرع نتفاجأ بوجود المقاعد !!
اذا الهدف من هالطريقة عدم إعطاء الفرصة من الاستفادة من الخصومات لان المبلغ  لا يخدم ادارة السينما، يفضل ان تلغوا برنامج الخصومات.."
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","5",,,
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","1",,,"تجربة سيئة، القاعة مافيها مكيف وما حاولوا يصلحوا المشكلة"
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","5",,,
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","1",,,"Very bad experience from a male Filipino staff in oasis mall Cinepolis. Very rude behaviour."
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","5",,,"Very good"
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","5",,,
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","2",,,
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","5",,,"Awesome experience 👌👍"
"Cinépolis Cinemas - Oasis Mall Salalah","https://www.google.com/maps/search/?api=1&query=Cin%C3%A9polis%20Cinemas%20-%20Oasis%20Mall%20Salalah&query_place_id=ChIJu1Gus4ph0T0RBXrJE1myh7Y","5",,,
